#YYYY MM DD HH MM P(mm) PET(mm)
2017 03 27 19 00 0.0 0.0002
2017 03 27 20 00 0.0 0.0
2017 03 27 21 00 0.0 0.0
2017 03 27 22 00 0.0 0.0
2017 03 27 23 00 0.0 0.0
2017 03 28 00 00 0.0 0.0
2017 03 28 01 00 0.0 0.0
2017 03 28 02 00 0.0 0.0
2017 03 28 03 00 0.0 0.0
2017 03 28 04 00 0.0 0.0
2017 03 28 05 00 0.0 0.0
2017 03 28 06 00 0.0 0.0045
2017 03 28 07 00 0.0 0.0342
2017 03 28 08 00 0.0 0.0756
2017 03 28 09 00 0.0 0.1066
2017 03 28 10 00 0.0 0.1845
2017 03 28 11 00 0.0 0.2192
2017 03 28 12 00 0.0 0.1717
2017 03 28 13 00 0.0 0.1993
2017 03 28 14 00 0.0 0.0999
2017 03 28 15 00 0.0 0.0357
2017 03 28 16 00 2.286 0.0127
2017 03 28 17 00 5.334 0.0039
2017 03 28 18 00 3.556 0.002
2017 03 28 19 00 0.762 0.0
2017 03 28 20 00 0.0 0.0
2017 03 28 21 00 0.0 0.0
2017 03 28 22 00 0.0 0.0
2017 03 28 23 00 0.0 0.0
2017 03 29 00 00 0.0 0.0
2017 03 29 01 00 0.254 0.0
2017 03 29 02 00 0.508 0.0
2017 03 29 03 00 0.508 0.0
2017 03 29 04 00 1.016 0.0
2017 03 29 05 00 0.254 0.0
2017 03 29 06 00 0.0 0.0017
2017 03 29 07 00 0.0 0.0137
2017 03 29 08 00 0.0 0.027
2017 03 29 09 00 1.016 0.0362
2017 03 29 10 00 0.762 0.0715
2017 03 29 11 00 1.524 0.0823
2017 03 29 12 00 1.524 0.1165
2017 03 29 13 00 1.016 0.0596
2017 03 29 14 00 1.27 0.0683
2017 03 29 15 00 1.778 0.0554
2017 03 29 16 00 0.0 0.0574
2017 03 29 17 00 0.0 0.0211
2017 03 29 18 00 0.508 0.0034
2017 03 29 19 00 0.508 0.0
2017 03 29 20 00 1.016 0.0
2017 03 29 21 00 0.508 0.0
2017 03 29 22 00 0.254 0.0
2017 03 29 23 00 0.0 0.0
2017 03 30 00 00 0.0 0.0
2017 03 30 01 00 0.0 0.0
2017 03 30 02 00 0.0 0.0
2017 03 30 03 00 0.0 0.0
2017 03 30 04 00 0.0 0.0
2017 03 30 05 00 0.0 0.0
2017 03 30 06 00 0.0 0.0021
2017 03 30 07 00 0.0 0.0199
2017 03 30 08 00 0.0 0.0623
2017 03 30 09 00 0.0 0.1211
2017 03 30 10 00 0.0 0.1668
2017 03 30 11 00 0.0 0.3872
2017 03 30 12 00 0.0 0.3369
2017 03 30 13 00 0.0 0.4374
2017 03 30 14 00 0.0 0.3873
2017 03 30 15 00 0.0 0.2295
2017 03 30 16 00 0.0 0.2057
2017 03 30 17 00 0.0 0.0609
2017 03 30 18 00 0.0 0.0139
2017 03 30 19 00 0.0 0.0
2017 03 30 20 00 0.0 0.0
2017 03 30 21 00 0.0 0.0
2017 03 30 22 00 0.0 0.0
2017 03 30 23 00 0.0 0.0
2017 03 31 00 00 0.0 0.0
2017 03 31 01 00 0.0 0.0
2017 03 31 02 00 0.0 0.0
2017 03 31 03 00 0.0 0.0
2017 03 31 04 00 0.0 0.0
2017 03 31 05 00 0.0 0.0
2017 03 31 06 00 0.0 0.0041
2017 03 31 07 00 0.0 0.0277
2017 03 31 08 00 0.0 0.0613
2017 03 31 09 00 0.0 0.0962
2017 03 31 10 00 0.0 0.178
2017 03 31 11 00 0.0 0.1714
2017 03 31 12 00 0.0 0.158
2017 03 31 13 00 0.0 0.2388
2017 03 31 14 00 0.0 0.2298
2017 03 31 15 00 0.0 0.1719
2017 03 31 16 00 0.0 0.1004
2017 03 31 17 00 0.0 0.0342
2017 03 31 18 00 0.0 0.0076
2017 03 31 19 00 0.0 0.0
2017 03 31 20 00 0.0 0.0
2017 03 31 21 00 0.0 0.0
2017 03 31 22 00 0.0 0.0
2017 03 31 23 00 0.0 0.0
2017 04 01 00 00 0.0 0.0
2017 04 01 01 00 0.0 0.0
2017 04 01 02 00 0.0 0.0
2017 04 01 03 00 0.0 0.0
2017 04 01 04 00 0.0 0.0
2017 04 01 05 00 2.032 0.0
2017 04 01 06 00 1.27 0.0005
2017 04 01 07 00 2.286 0.0259
2017 04 01 08 00 0.0 0.0731
2017 04 01 09 00 0.0 0.1083
2017 04 01 10 00 0.0 0.0511
2017 04 01 11 00 1.016 0.0351
2017 04 01 12 00 0.762 0.0512
2017 04 01 13 00 3.048 0.0321
2017 04 01 14 00 4.064 0.0205
2017 04 01 15 00 1.524 0.0423
2017 04 01 16 00 0.0 0.0505
2017 04 01 17 00 0.0 0.0125
2017 04 01 18 00 0.508 0.0024
2017 04 01 19 00 1.016 0.0
2017 04 01 20 00 0.0 0.0
2017 04 01 21 00 0.0 0.0
2017 04 01 22 00 0.0 0.0
2017 04 01 23 00 0.0 0.0
2017 04 02 00 00 0.0 0.0
2017 04 02 01 00 0.0 0.0
2017 04 02 02 00 0.0 0.0
2017 04 02 03 00 0.0 0.0
2017 04 02 04 00 0.0 0.0
2017 04 02 05 00 0.0 0.0
2017 04 02 06 00 0.0 0.0016
2017 04 02 07 00 0.0 0.0324
2017 04 02 08 00 0.0 0.0743
2017 04 02 09 00 0.0 0.1414
2017 04 02 10 00 0.0 0.2877
2017 04 02 11 00 0.0 0.6699
2017 04 02 12 00 0.0 0.8237
2017 04 02 13 00 0.0 0.6889
2017 04 02 14 00 0.0 0.5811
2017 04 02 15 00 0.0 0.4755
2017 04 02 16 00 0.0 0.3153
2017 04 02 17 00 0.0 0.158
2017 04 02 18 00 0.0 0.0529
2017 04 02 19 00 0.0 0.0005
2017 04 02 20 00 0.0 0.0
2017 04 02 21 00 0.0 0.0
2017 04 02 22 00 0.0 0.0
2017 04 02 23 00 0.0 0.0
2017 04 03 00 00 0.0 0.0
2017 04 03 01 00 0.0 0.0
2017 04 03 02 00 0.0 0.0
2017 04 03 03 00 0.0 0.0
2017 04 03 04 00 0.0 0.0
2017 04 03 05 00 0.0 0.0
2017 04 03 06 00 0.0 0.0041
2017 04 03 07 00 0.0 0.0891
2017 04 03 08 00 0.0 0.182
2017 04 03 09 00 0.0 0.3613
2017 04 03 10 00 0.0 0.6936
2017 04 03 11 00 0.0 0.3982
2017 04 03 12 00 0.0 0.7201
2017 04 03 13 00 0.0 0.77
2017 04 03 14 00 0.0 0.5836
2017 04 03 15 00 0.508 0.4543
2017 04 03 16 00 0.0 0.3978
2017 04 03 17 00 0.0 0.1774
2017 04 03 18 00 0.0 0.031
2017 04 03 19 00 0.0 0.0002
2017 04 03 20 00 0.0 0.0
2017 04 03 21 00 0.0 0.0
2017 04 03 22 00 0.0 0.0
2017 04 03 23 00 0.0 0.0
2017 04 04 00 00 0.0 0.0
2017 04 04 01 00 0.0 0.0
2017 04 04 02 00 0.0 0.0
2017 04 04 03 00 0.0 0.0
2017 04 04 04 00 0.0 0.0
2017 04 04 05 00 0.0 0.0001
2017 04 04 06 00 0.0 0.0095
2017 04 04 07 00 0.0 0.0427
2017 04 04 08 00 0.0 0.0707
2017 04 04 09 00 0.0 0.1896
2017 04 04 10 00 0.0 0.1846
2017 04 04 11 00 0.0 0.1583
2017 04 04 12 00 0.0 0.1928
2017 04 04 13 00 0.0 0.2653
2017 04 04 14 00 0.0 0.2515
2017 04 04 15 00 0.0 0.2347
2017 04 04 16 00 0.0 0.2108
2017 04 04 17 00 0.0 0.0549
2017 04 04 18 00 0.0 0.0111
2017 04 04 19 00 0.0 0.0
2017 04 04 20 00 0.0 0.0
2017 04 04 21 00 0.0 0.0
2017 04 04 22 00 0.0 0.0
2017 04 04 23 00 0.0 0.0
2017 04 05 00 00 0.0 0.0
2017 04 05 01 00 0.0 0.0
2017 04 05 02 00 0.0 0.0
2017 04 05 03 00 0.0 0.0
2017 04 05 04 00 0.0 0.0
2017 04 05 05 00 0.0 0.0001
2017 04 05 06 00 0.0 0.023
2017 04 05 07 00 0.0 0.0842
2017 04 05 08 00 0.0 0.3251
2017 04 05 09 00 0.254 0.5295
2017 04 05 10 00 0.508 0.6882
2017 04 05 11 00 0.254 0.7279
2017 04 05 12 00 0.0 0.8563
2017 04 05 13 00 0.0 0.672
2017 04 05 14 00 0.0 0.5938
2017 04 05 15 00 0.0 0.6022
2017 04 05 16 00 0.0 0.3949
2017 04 05 17 00 0.0 0.2994
2017 04 05 18 00 0.0 0.0845
2017 04 05 19 00 0.0 0.0006
2017 04 05 20 00 0.0 0.0
2017 04 05 21 00 0.0 0.0
2017 04 05 22 00 0.0 0.0
2017 04 05 23 00 0.0 0.0
2017 04 06 00 00 0.0 0.0
2017 04 06 01 00 0.0 0.0
2017 04 06 02 00 0.0 0.0
2017 04 06 03 00 0.0 0.0
2017 04 06 04 00 0.0 0.0
2017 04 06 05 00 0.0 0.0002
2017 04 06 06 00 0.0 0.0197
2017 04 06 07 00 0.0 0.1025
2017 04 06 08 00 0.0 0.3097
2017 04 06 09 00 0.0 0.5248
2017 04 06 10 00 0.0 0.6855
2017 04 06 11 00 0.0 0.818
2017 04 06 12 00 0.0 0.8715
2017 04 06 13 00 0.0 0.8901
2017 04 06 14 00 0.0 0.8244
2017 04 06 15 00 0.0 0.6955
2017 04 06 16 00 0.0 0.5248
2017 04 06 17 00 0.0 0.2998
2017 04 06 18 00 0.0 0.089
2017 04 06 19 00 0.0 0.0008
2017 04 06 20 00 0.0 0.0
2017 04 06 21 00 0.0 0.0
2017 04 06 22 00 0.0 0.0
2017 04 06 23 00 0.0 0.0
2017 04 07 00 00 0.0 0.0
2017 04 07 01 00 0.0 0.0
2017 04 07 02 00 0.0 0.0
2017 04 07 03 00 0.0 0.0
2017 04 07 04 00 0.0 0.0
2017 04 07 05 00 0.0 0.0001
2017 04 07 06 00 0.0 0.025
2017 04 07 07 00 0.0 0.1505
2017 04 07 08 00 0.0 0.3498
2017 04 07 09 00 0.0 0.5065
2017 04 07 10 00 0.0 0.6545
2017 04 07 11 00 0.0 0.8682
2017 04 07 12 00 0.0 0.9729
2017 04 07 13 00 0.0 0.6161
2017 04 07 14 00 0.0 0.844
2017 04 07 15 00 0.0 0.7377
2017 04 07 16 00 0.0 0.5297
2017 04 07 17 00 0.0 0.1981
2017 04 07 18 00 0.0 0.0404
2017 04 07 19 00 0.0 0.0004
2017 04 07 20 00 0.0 0.0
2017 04 07 21 00 0.0 0.0
2017 04 07 22 00 0.0 0.0
2017 04 07 23 00 0.0 0.0
2017 04 08 00 00 0.0 0.0
2017 04 08 01 00 0.0 0.0
2017 04 08 02 00 0.0 0.0
2017 04 08 03 00 0.0 0.0
2017 04 08 04 00 0.0 0.0
2017 04 08 05 00 0.0 0.0002
2017 04 08 06 00 0.0 0.0315
2017 04 08 07 00 0.0 0.1626
2017 04 08 08 00 0.0 0.2739
2017 04 08 09 00 0.0 0.4014
2017 04 08 10 00 0.0 0.5658
2017 04 08 11 00 0.0 0.589
2017 04 08 12 00 0.0 0.7183
2017 04 08 13 00 0.0 0.6425
2017 04 08 14 00 0.0 0.5954
2017 04 08 15 00 0.0 0.5634
2017 04 08 16 00 0.0 0.4454
2017 04 08 17 00 0.0 0.1745
2017 04 08 18 00 0.0 0.0417
2017 04 08 19 00 0.0 0.0004
2017 04 08 20 00 0.0 0.0
2017 04 08 21 00 0.0 0.0
2017 04 08 22 00 0.0 0.0
2017 04 08 23 00 0.0 0.0
2017 04 09 00 00 0.0 0.0
2017 04 09 01 00 0.0 0.0
2017 04 09 02 00 0.0 0.0
2017 04 09 03 00 0.0 0.0
2017 04 09 04 00 0.0 0.0
2017 04 09 05 00 0.0 0.0001
2017 04 09 06 00 0.0 0.0125
2017 04 09 07 00 0.0 0.164
2017 04 09 08 00 0.0 0.3743
2017 04 09 09 00 0.0 0.4722
2017 04 09 10 00 0.0 0.7583
2017 04 09 11 00 0.0 0.8954
2017 04 09 12 00 0.0 0.9024
2017 04 09 13 00 0.0 1.0125
2017 04 09 14 00 0.0 0.9515
2017 04 09 15 00 0.0 0.803
2017 04 09 16 00 6.096 0.5404
2017 04 09 17 00 34.798 0.28
2017 04 09 18 00 6.604 0.0832
2017 04 09 19 00 0.0 0.0012
2017 04 09 20 00 0.0 0.0
2017 04 09 21 00 0.0 0.0
2017 04 09 22 00 0.0 0.0
2017 04 09 23 00 0.0 0.0
2017 04 10 00 00 0.0 0.0
2017 04 10 01 00 0.0 0.0
2017 04 10 02 00 0.0 0.0
2017 04 10 03 00 0.0 0.0
2017 04 10 04 00 0.0 0.0
2017 04 10 05 00 0.0 0.0002
2017 04 10 06 00 0.0 0.038
2017 04 10 07 00 24.892 0.1801
2017 04 10 08 00 8.128 0.3501
2017 04 10 09 00 14.986 0.5135
2017 04 10 10 00 10.16 0.6594
2017 04 10 11 00 0.254 0.7751
2017 04 10 12 00 19.05 0.838
2017 04 10 13 00 0.508 0.8232
2017 04 10 14 00 0.0 0.7609
2017 04 10 15 00 0.0 0.6315
2017 04 10 16 00 0.0 0.455
2017 04 10 17 00 0.0 0.262
2017 04 10 18 00 0.0 0.0773
2017 04 10 19 00 0.0 0.0011
2017 04 10 20 00 0.0 0.0
2017 04 10 21 00 0.0 0.0
2017 04 10 22 00 0.0 0.0
2017 04 10 23 00 0.0 0.0
2017 04 11 00 00 0.0 0.0
2017 04 11 01 00 0.0 0.0
2017 04 11 02 00 0.0 0.0
2017 04 11 03 00 0.0 0.0
2017 04 11 04 00 0.0 0.0
2017 04 11 05 00 0.0 0.0002
2017 04 11 06 00 0.0 0.0305
2017 04 11 07 00 0.0 0.1536
2017 04 11 08 00 0.0 0.3126
2017 04 11 09 00 0.0 0.4923
2017 04 11 10 00 0.0 0.669
2017 04 11 11 00 0.0 0.818
2017 04 11 12 00 0.0 0.9215
2017 04 11 13 00 0.0 0.9396
2017 04 11 14 00 0.0 0.8883
2017 04 11 15 00 0.0 0.7625
2017 04 11 16 00 0.0 0.4752
2017 04 11 17 00 0.0 0.2956
2017 04 11 18 00 0.0 0.0724
2017 04 11 19 00 0.0 0.0007
2017 04 11 20 00 0.0 0.0
2017 04 11 21 00 0.0 0.0
2017 04 11 22 00 0.0 0.0
2017 04 11 23 00 0.0 0.0
2017 04 12 00 00 0.0 0.0
2017 04 12 01 00 0.0 0.0
2017 04 12 02 00 0.0 0.0
2017 04 12 03 00 0.0 0.0
2017 04 12 04 00 0.0 0.0
2017 04 12 05 00 0.0 0.0
2017 04 12 06 00 0.0 0.0138
2017 04 12 07 00 0.0 0.0862
2017 04 12 08 00 0.0 0.1946
2017 04 12 09 00 0.0 0.3213
2017 04 12 10 00 0.0 0.6768
2017 04 12 11 00 0.0 0.9458
2017 04 12 12 00 0.0 1.0384
2017 04 12 13 00 0.0 0.9953
2017 04 12 14 00 0.0 0.9569
2017 04 12 15 00 0.0 0.8311
2017 04 12 16 00 0.0 0.6183
2017 04 12 17 00 0.0 0.3515
2017 04 12 18 00 0.0 0.1218
2017 04 12 19 00 0.0 0.004
2017 04 12 20 00 0.0 0.0
2017 04 12 21 00 0.0 0.0
2017 04 12 22 00 0.0 0.0
2017 04 12 23 00 0.0 0.0
2017 04 13 00 00 0.0 0.0
2017 04 13 01 00 0.0 0.0
2017 04 13 02 00 0.0 0.0
2017 04 13 03 00 0.0 0.0
2017 04 13 04 00 0.0 0.0
2017 04 13 05 00 0.0 0.0004
2017 04 13 06 00 0.0 0.0304
2017 04 13 07 00 0.0 0.1252
2017 04 13 08 00 0.0 0.2897
2017 04 13 09 00 0.0 0.4877
2017 04 13 10 00 0.0 0.6788
2017 04 13 11 00 0.0 0.6572
2017 04 13 12 00 0.0 0.858
2017 04 13 13 00 0.0 0.66
2017 04 13 14 00 0.0 0.5072
2017 04 13 15 00 0.0 0.4243
2017 04 13 16 00 11.684 0.0286
2017 04 13 17 00 0.254 0.0443
2017 04 13 18 00 0.254 0.0124
2017 04 13 19 00 0.254 0.0008
2017 04 13 20 00 0.508 0.0
2017 04 13 21 00 0.0 0.0
2017 04 13 22 00 0.0 0.0
2017 04 13 23 00 0.0 0.0
2017 04 14 00 00 0.0 0.0
2017 04 14 01 00 1.016 0.0
2017 04 14 02 00 3.556 0.0
2017 04 14 03 00 0.0 0.0
2017 04 14 04 00 0.0 0.0
2017 04 14 05 00 0.0 0.0
2017 04 14 06 00 0.0 0.004
2017 04 14 07 00 0.0 0.0171
2017 04 14 08 00 0.0 0.1039
2017 04 14 09 00 0.0 0.2012
2017 04 14 10 00 0.0 0.4776
2017 04 14 11 00 0.0 0.7191
2017 04 14 12 00 0.0 0.9588
2017 04 14 13 00 0.0 1.0758
2017 04 14 14 00 0.0 0.9873
2017 04 14 15 00 0.0 0.8218
2017 04 14 16 00 0.0 0.599
2017 04 14 17 00 0.0 0.3337
2017 04 14 18 00 0.0 0.0946
2017 04 14 19 00 0.0 0.0024
2017 04 14 20 00 0.762 0.0
2017 04 14 21 00 1.016 0.0
2017 04 14 22 00 0.0 0.0
2017 04 14 23 00 0.0 0.0
2017 04 15 00 00 0.0 0.0
2017 04 15 01 00 0.0 0.0
2017 04 15 02 00 0.0 0.0
2017 04 15 03 00 0.0 0.0
2017 04 15 04 00 0.0 0.0
2017 04 15 05 00 0.0 0.0004
2017 04 15 06 00 0.0 0.0554
2017 04 15 07 00 0.0 0.2423
2017 04 15 08 00 0.0 0.464
2017 04 15 09 00 0.0 0.6846
2017 04 15 10 00 0.0 0.8767
2017 04 15 11 00 0.0 1.0264
2017 04 15 12 00 0.0 1.1036
2017 04 15 13 00 0.0 1.0969
2017 04 15 14 00 0.0 1.002
2017 04 15 15 00 0.0 0.8329
2017 04 15 16 00 0.0 0.5968
2017 04 15 17 00 0.0 0.3358
2017 04 15 18 00 0.0 0.1064
2017 04 15 19 00 0.0 0.0025
2017 04 15 20 00 0.0 0.0
2017 04 15 21 00 0.0 0.0
2017 04 15 22 00 0.0 0.0
2017 04 15 23 00 0.0 0.0
2017 04 16 00 00 0.0 0.0
2017 04 16 01 00 0.0 0.0
2017 04 16 02 00 0.0 0.0
2017 04 16 03 00 0.0 0.0
2017 04 16 04 00 0.0 0.0
2017 04 16 05 00 0.0 0.0002
2017 04 16 06 00 0.0 0.021
2017 04 16 07 00 0.0 0.063
2017 04 16 08 00 0.0 0.0646
2017 04 16 09 00 0.0 0.1751
2017 04 16 10 00 0.0 0.3837
2017 04 16 11 00 0.0 0.4124
2017 04 16 12 00 0.0 0.7748
2017 04 16 13 00 0.0 0.6936
2017 04 16 14 00 0.0 0.782
2017 04 16 15 00 0.0 0.7067
2017 04 16 16 00 0.0 0.5236
2017 04 16 17 00 0.0 0.312
2017 04 16 18 00 0.0 0.0941
2017 04 16 19 00 0.0 0.0014
2017 04 16 20 00 0.0 0.0
2017 04 16 21 00 0.0 0.0
2017 04 16 22 00 0.0 0.0
2017 04 16 23 00 0.0 0.0
2017 04 17 00 00 0.0 0.0
2017 04 17 01 00 0.0 0.0
2017 04 17 02 00 0.0 0.0
2017 04 17 03 00 0.0 0.0
2017 04 17 04 00 0.0 0.0
2017 04 17 05 00 0.0 0.0003
2017 04 17 06 00 0.0 0.0124
2017 04 17 07 00 0.0 0.0931
2017 04 17 08 00 0.0 0.2012
2017 04 17 09 00 0.0 0.3456
2017 04 17 10 00 0.0 0.4647
2017 04 17 11 00 0.0 0.6553
2017 04 17 12 00 0.0 0.9444
2017 04 17 13 00 0.0 0.825
2017 04 17 14 00 0.0 0.5706
2017 04 17 15 00 0.0 0.4827
2017 04 17 16 00 0.0 0.2869
2017 04 17 17 00 0.0 0.1107
2017 04 17 18 00 0.0 0.0215
2017 04 17 19 00 0.0 0.0013
2017 04 17 20 00 0.0 0.0
2017 04 17 21 00 0.0 0.0
2017 04 17 22 00 0.0 0.0
2017 04 17 23 00 0.0 0.0
2017 04 18 00 00 0.0 0.0
2017 04 18 01 00 0.0 0.0
2017 04 18 02 00 0.0 0.0
2017 04 18 03 00 0.0 0.0
2017 04 18 04 00 0.0 0.0
2017 04 18 05 00 0.0 0.0007
2017 04 18 06 00 0.0 0.0321
2017 04 18 07 00 0.0 0.1958
2017 04 18 08 00 0.0 0.2636
2017 04 18 09 00 0.0 0.4918
2017 04 18 10 00 0.0 0.844
2017 04 18 11 00 0.0 1.0083
2017 04 18 12 00 0.0 0.9853
2017 04 18 13 00 0.0 1.0276
2017 04 18 14 00 0.0 0.8418
2017 04 18 15 00 0.0 0.7565
2017 04 18 16 00 0.0 0.4841
2017 04 18 17 00 0.0 0.2255
2017 04 18 18 00 0.0 0.0975
2017 04 18 19 00 0.0 0.0029
2017 04 18 20 00 0.0 0.0
2017 04 18 21 00 0.0 0.0
2017 04 18 22 00 0.0 0.0
2017 04 18 23 00 0.0 0.0
2017 04 19 00 00 0.0 0.0
2017 04 19 01 00 0.0 0.0
2017 04 19 02 00 0.0 0.0
2017 04 19 03 00 0.0 0.0
2017 04 19 04 00 0.0 0.0
2017 04 19 05 00 0.0 0.0009
2017 04 19 06 00 0.0 0.0376
2017 04 19 07 00 0.0 0.2167
2017 04 19 08 00 0.0 0.4828
2017 04 19 09 00 0.0 0.7283
2017 04 19 10 00 0.0 0.9323
2017 04 19 11 00 0.0 1.082
2017 04 19 12 00 0.0 1.1676
2017 04 19 13 00 0.0 1.1381
2017 04 19 14 00 0.0 0.9368
2017 04 19 15 00 0.0 0.7702
2017 04 19 16 00 0.0 0.6025
2017 04 19 17 00 0.0 0.3678
2017 04 19 18 00 0.0 0.1228
2017 04 19 19 00 0.0 0.003
2017 04 19 20 00 0.0 0.0
2017 04 19 21 00 0.0 0.0
2017 04 19 22 00 0.0 0.0
2017 04 19 23 00 0.254 0.0
2017 04 20 00 00 0.0 0.0
2017 04 20 01 00 0.0 0.0
2017 04 20 02 00 0.0 0.0
2017 04 20 03 00 0.0 0.0
2017 04 20 04 00 0.0 0.0
2017 04 20 05 00 0.0 0.0013
2017 04 20 06 00 0.0 0.0713
2017 04 20 07 00 0.0 0.2523
2017 04 20 08 00 0.0 0.4596
2017 04 20 09 00 0.0 0.6632
2017 04 20 10 00 0.0 0.8444
2017 04 20 11 00 0.0 0.9837
2017 04 20 12 00 0.0 1.0393
2017 04 20 13 00 0.0 1.0429
2017 04 20 14 00 0.0 0.9634
2017 04 20 15 00 0.0 0.8267
2017 04 20 16 00 0.0 0.5644
2017 04 20 17 00 0.0 0.3067
2017 04 20 18 00 0.0 0.0857
2017 04 20 19 00 0.0 0.0013
2017 04 20 20 00 0.0 0.0
2017 04 20 21 00 0.0 0.0
2017 04 20 22 00 0.0 0.0
2017 04 20 23 00 0.0 0.0
2017 04 21 00 00 0.0 0.0
2017 04 21 01 00 2.794 0.0
2017 04 21 02 00 0.0 0.0
2017 04 21 03 00 0.0 0.0
2017 04 21 04 00 0.254 0.0
2017 04 21 05 00 0.0 0.0015
2017 04 21 06 00 0.0 0.0221
2017 04 21 07 00 0.0 0.0379
2017 04 21 08 00 0.0 0.0951
2017 04 21 09 00 0.0 0.136
2017 04 21 10 00 0.0 0.2135
2017 04 21 11 00 0.0 0.2222
2017 04 21 12 00 0.0 0.3558
2017 04 21 13 00 0.0 0.3397
2017 04 21 14 00 0.0 0.1916
2017 04 21 15 00 0.0 0.1467
2017 04 21 16 00 0.0 0.137
2017 04 21 17 00 0.0 0.0985
2017 04 21 18 00 0.0 0.0247
2017 04 21 19 00 0.0 0.002
2017 04 21 20 00 0.0 0.0
2017 04 21 21 00 0.254 0.0
2017 04 21 22 00 0.254 0.0
2017 04 21 23 00 0.0 0.0
2017 04 22 00 00 0.0 0.0
2017 04 22 01 00 0.0 0.0
2017 04 22 02 00 0.0 0.0
2017 04 22 03 00 0.0 0.0
2017 04 22 04 00 0.0 0.0
2017 04 22 05 00 0.0 0.001
2017 04 22 06 00 0.0 0.0368
2017 04 22 07 00 0.0 0.1367
2017 04 22 08 00 0.0 0.3306
2017 04 22 09 00 0.0 0.5621
2017 04 22 10 00 0.0 0.5413
2017 04 22 11 00 0.0 0.6558
2017 04 22 12 00 0.0 0.7726
2017 04 22 13 00 0.0 0.7514
2017 04 22 14 00 0.0 0.7862
2017 04 22 15 00 0.0 0.7088
2017 04 22 16 00 0.0 0.5664
2017 04 22 17 00 0.0 0.3483
2017 04 22 18 00 0.0 0.1353
2017 04 22 19 00 0.0 0.0056
2017 04 22 20 00 0.0 0.0
2017 04 22 21 00 0.0 0.0
2017 04 22 22 00 0.0 0.0
2017 04 22 23 00 0.0 0.0
2017 04 23 00 00 0.0 0.0
2017 04 23 01 00 0.0 0.0
2017 04 23 02 00 0.0 0.0
2017 04 23 03 00 0.0 0.0
2017 04 23 04 00 0.0 0.0
2017 04 23 05 00 0.0 0.0023
2017 04 23 06 00 0.0 0.0669
2017 04 23 07 00 0.0 0.2333
2017 04 23 08 00 0.0 0.4397
2017 04 23 09 00 0.0 0.6643
2017 04 23 10 00 0.0 0.8426
2017 04 23 11 00 0.0 0.9478
2017 04 23 12 00 0.0 1.0063
2017 04 23 13 00 0.0 0.8618
2017 04 23 14 00 0.0 0.7927
2017 04 23 15 00 0.0 0.5675
2017 04 23 16 00 0.0 0.4791
2017 04 23 17 00 0.0 0.2899
2017 04 23 18 00 0.0 0.0982
2017 04 23 19 00 0.0 0.0029
2017 04 23 20 00 0.0 0.0
2017 04 23 21 00 0.0 0.0
2017 04 23 22 00 0.0 0.0
2017 04 23 23 00 0.0 0.0
2017 04 24 00 00 0.0 0.0
2017 04 24 01 00 0.0 0.0
2017 04 24 02 00 0.0 0.0
2017 04 24 03 00 0.0 0.0
2017 04 24 04 00 0.0 0.0
2017 04 24 05 00 0.0 0.0017
2017 04 24 06 00 0.0 0.0493
2017 04 24 07 00 0.0 0.2127
2017 04 24 08 00 0.0 0.4715
2017 04 24 09 00 0.0 0.6816
2017 04 24 10 00 0.0 0.7242
2017 04 24 11 00 0.0 0.7705
2017 04 24 12 00 0.0 1.0201
2017 04 24 13 00 0.0 1.0455
2017 04 24 14 00 0.0 0.967
2017 04 24 15 00 0.0 0.6512
2017 04 24 16 00 0.0 0.6267
2017 04 24 17 00 0.0 0.3905
2017 04 24 18 00 0.0 0.1347
2017 04 24 19 00 0.0 0.0038
2017 04 24 20 00 0.0 0.0
2017 04 24 21 00 0.0 0.0
2017 04 24 22 00 0.0 0.0
2017 04 24 23 00 0.0 0.0
2017 04 25 00 00 0.0 0.0
2017 04 25 01 00 0.0 0.0
2017 04 25 02 00 0.0 0.0
2017 04 25 03 00 0.0 0.0
2017 04 25 04 00 0.0 0.0
2017 04 25 05 00 0.0 0.0006
2017 04 25 06 00 0.0 0.0142
2017 04 25 07 00 0.0 0.0216
2017 04 25 08 00 0.0 0.0465
2017 04 25 09 00 0.0 0.1397
2017 04 25 10 00 0.0 0.2922
2017 04 25 11 00 0.0 0.2739
2017 04 25 12 00 0.0 0.209
2017 04 25 13 00 0.0 0.2621
2017 04 25 14 00 0.0 0.2439
2017 04 25 15 00 0.0 0.1106
2017 04 25 16 00 0.0 0.0739
2017 04 25 17 00 0.0 0.0347
2017 04 25 18 00 0.0 0.0122
2017 04 25 19 00 0.0 0.0018
2017 04 25 20 00 0.0 0.0
2017 04 25 21 00 0.0 0.0
2017 04 25 22 00 0.0 0.0
2017 04 25 23 00 0.0 0.0
2017 04 26 00 00 0.0 0.0
2017 04 26 01 00 0.0 0.0
2017 04 26 02 00 0.0 0.0
2017 04 26 03 00 0.0 0.0
2017 04 26 04 00 0.0 0.0
2017 04 26 05 00 0.0 0.0023
2017 04 26 06 00 0.0 0.0488
2017 04 26 07 00 0.0 0.1131
2017 04 26 08 00 0.0 0.2856
2017 04 26 09 00 0.0 0.3313
2017 04 26 10 00 0.0 0.4386
2017 04 26 11 00 0.0 0.4296
2017 04 26 12 00 0.0 0.4131
2017 04 26 13 00 0.0 0.4308
